3025159,10438,20160701,0.009
3025159,13602,20160725,0.014
6574606,8059,20160729,0.01
2771719,13602,20160728,0.013
2513671,9983,20160723,0.022
7136782,13602,20160714,0.115
3568903,8596,20160722,0.047
5047822,13602,20160722,0.093
3704071,10110,20160716,0.079
3704071,10110,20160707,0.179
3183367,4132,20160723,0.009
4276750,13602,20160726,0.158
6402574,9983,20160704,0.063
6402574,10418,20160706,0.114
6408718,13602,20160724,0.059
4587022,8059,20160717,0.04
4587022,9983,20160717,0.121
3212041,13602,20160715,0.507
5903890,13602,20160724,0.135
4598290,1904,20160709,0.123
3093769,8306,20160728,0.034
3093769,8059,20160728,0.038
3093769,9983,20160716,0.04
4370962,8059,20160722,0.011
6208018,2920,20160729,0.045
2189065,2096,20160715,0.104
4029193,13602,20160703,0.022
3119881,493,20160721,0.015
3910921,9983,20160712,0.006
3910921,13602,20160711,0.05
6773266,2096,20160717,0.141
4948498,2978,20160725,0.06
2347273,13602,20160725,0.014
4190473,10284,20160720,0.038
3536137,13602,20160728,0.033
2358025,13602,20160703,0.024
3930889,10438,20160729,0.063
3930889,13602,20160704,0.075
3930889,2893,20160724,0.302
3930889,2893,20160726,0.121
4066057,5702,20160716,0.153
4066057,13602,20160724,0.1
4066057,5702,20160723,0.039
4066057,5702,20160709,0.247
4070665,10418,20160715,0.259
3024649,3992,20160709,0.284
6862354,13602,20160731,0.483
6078994,10438,20160716,0.01
3310345,10438,20160731,0.551
6112786,13602,20160714,0.019
2930953,2978,20160724,0.104
6939154,10418,20160727,0.014
6939154,2978,20160727,0.084
3208969,3985,20160724,0.187
3208969,11876,20160724,0.084
2296075,13602,20160728,0.013
2173195,2601,20160703,0.011
5948950,10418,20160720,0.025
2723083,4277,20160724,0.129
4177675,9983,20160721,0.113
4177675,13602,20160719,0.032
6790678,13602,20160723,0.015
3531019,8059,20160717,0.046
7343638,8059,20160704,0.021
3021067,13320,20160722,0.061
2773771,4727,20160725,0.282
4286998,13602,20160711,0.039
6385174,9983,20160712,0.042
2933515,9983,20160703,0.012
2933515,13602,20160702,0.067
6925846,13602,20160714,0.025
6925846,9983,20160721,0.005
5617174,5785,20160725,0.023
6667798,9983,20160710,0.058
6667798,8499,20160725,0.199
6667798,13602,20160704,0.301
5887510,3093,20160704,0.081
5887510,8215,20160704,0.039
5887510,9002,20160704,0.068
3469579,2978,20160711,0.034
5368342,13602,20160727,0.207
6157846,13602,20160722,0.009
6427162,1904,20160708,0.016
6427162,11894,20160708,0.06
7228954,9983,20160714,0.148
6728218,3992,20160707,0.025
6992410,1971,20160706,0.081
6992410,1971,20160701,0.105
6992410,1971,20160708,0.072
6992410,1971,20160705,0.084
6992410,1971,20160711,0.065
3909901,9983,20160726,0.01
6783514,13602,20160729,0.08
6783514,9983,20160731,0.082
6783514,12154,20160729,0.121
4694554,10418,20160711,0.022
4694554,13602,20160721,0.027
4694554,2978,20160710,0.855
4694554,10438,20160703,0.209
5238298,11799,20160729,0.147
2886925,2978,20160722,0.213
2891533,13602,20160731,0.037
2635021,1808,20160730,0.042
2635021,6928,20160730,0.033
5275162,2601,20160707,0.009
2247949,13602,20160707,0.036
2247949,1589,20160710,0.374
2247949,1589,20160721,0.179
2247949,9983,20160730,0.01
6335002,9793,20160714,0.161
6599194,3429,20160710,0.052
6608410,8012,20160721,0.086
3048205,10438,20160712,0.07
3048205,10418,20160701,0.099
3837709,9983,20160720,0.003
2800909,13602,20160727,0.021
5880346,13602,20160721,0.089
5880346,8901,20160703,0.235
6153754,8059,20160724,0.073
5393950,13602,20160720,0.022
6976030,9718,20160702,0.043
2846479,10438,20160711,0.029
6223390,9983,20160710,0.031
3639055,9983,20160701,0.009
2872591,13602,20160713,0.111
3531535,8059,20160702,0.053
3531535,10418,20160704,0.051
3531535,9983,20160702,0.045
3531535,3429,20160704,0.066
5510686,8059,20160712,0.018
5510686,3429,20160704,0.066
3937039,10990,20160710,0.084
6039070,8059,20160715,0.032
6039070,13803,20160707,0.32
6039070,9983,20160726,0.062
6039070,13602,20160726,0.052
6039070,3429,20160716,0.054
3675919,2601,20160708,0.027
4472350,9983,20160728,0.019
2107663,13602,20160728,0.025
2370319,12429,20160723,0.044
2370319,10418,20160711,0.067
2765071,2978,20160721,0.087
2765071,13602,20160714,0.01
3557647,13602,20160704,0.007
3557647,10438,20160712,0.055
2772751,13602,20160713,0.107
2772751,9983,20160714,0.012
3428623,10438,20160706,0.016
3428623,10418,20160704,0.029
3428623,3429,20160705,0.078
3428623,13602,20160724,0.01
3428623,2978,20160724,0.072
3298063,2978,20160731,0.061
3298063,10438,20160721,0.007
6893086,13602,20160727,0.024
2817295,13602,20160720,0.015
2953489,9983,20160704,0.04
5180962,13602,20160723,0.036
3647761,9983,20160724,0.222
4938274,3594,20160703,0.026
3913489,13602,20160704,0.307
3133201,13602,20160711,0.033
3019537,13602,20160703,0.022
6308386,13602,20160706,0.009
6308386,10438,20160706,0.006
2369809,13602,20160723,0.014
2764561,10418,20160704,0.047
2764561,13602,20160712,0.044
2764561,10438,20160710,0.009
2764561,2978,20160703,0.232
7128610,9983,20160716,0.075
2127121,13602,20160723,0.046
2266897,2978,20160707,0.113
2266897,13602,20160703,0.023
2266897,3429,20160706,0.086
2266897,6749,20160726,0.052
3845905,5743,20160724,0.073
6913570,5840,20160723,0.003
3326737,2978,20160721,0.048
2680081,13602,20160704,0.307
2680081,8780,20160717,0.377
2680081,8780,20160722,0.225
5371426,13602,20160706,0.072
2819347,13602,20160728,0.013
4144915,13602,20160717,0.01
4144915,11799,20160717,0.01
3624211,11512,20160724,0.044
3624211,11512,20160715,0.176
3628819,12559,20160721,0.04
3628819,13602,20160703,0.106
2843923,13602,20160710,0.317
3636499,10418,20160711,0.013
2588947,2623,20160702,0.069
3383059,1904,20160718,0.055
2870035,10418,20160701,0.051
2870035,2978,20160701,0.11
2870035,10438,20160724,0.011
2870035,13602,20160711,0.32
6037030,13602,20160714,0.077
2635027,807,20160716,0.389
3301651,2601,20160726,0.017
4540966,10418,20160706,0.021
5327398,13602,20160726,0.089
2800915,10418,20160705,0.008
2146579,4811,20160702,0.146
2146579,8137,20160701,0.366
2146579,8137,20160702,0.3
2146579,8137,20160703,0.115
2146579,4811,20160709,0.062
6921766,13602,20160705,0.054
3854611,13602,20160729,0.026
3470611,11146,20160706,0.182
3470611,11146,20160710,0.062
3482389,8181,20160707,0.316
3877141,13602,20160706,0.145
4349482,8059,20160701,0.02
4349482,3429,20160726,0.034
2964757,7419,20160709,0.01
4884010,13506,20160719,0.116
4884010,13506,20160718,0.333
4884010,12455,20160714,0.084
4622890,6648,20160730,0.056
4622890,4785,20160727,0.053
2445589,2002,20160703,0.021
2445589,8059,20160720,0.06
2445589,13602,20160726,0.066
2445589,9983,20160730,0.041
6208042,9983,20160714,0.006
6208042,8059,20160716,0.034
6208042,3429,20160717,0.052
6208042,13602,20160719,0.008
6994474,13602,20160713,0.054
6994474,2978,20160710,0.096
6472234,8059,20160713,0.011
2456341,5933,20160717,0.327
2456341,1904,20160724,0.038
2456341,5933,20160723,0.109
3505429,10438,20160711,0.054
2723605,8059,20160703,0.017
7286314,9983,20160707,0.21
4668970,13602,20160725,0.022
3133717,3780,20160709,0.081
3133717,3743,20160710,0.073
3133717,10438,20160712,0.021
3791125,2911,20160713,0.06
4966954,785,20160729,0.147
5492266,7501,20160713,0.032
3809557,13602,20160724,0.061
2762005,9599,20160726,0.184
4075285,11986,20160721,0.035
4075285,5215,20160721,0.213
2373397,13602,20160702,0.534
2373397,6911,20160721,0.433
3557653,13602,20160725,0.455
4090645,5488,20160719,0.041
4090645,3992,20160722,0.197
3566869,5562,20160709,0.058
5824042,4061,20160712,0.045
4776490,13602,20160719,0.008
5581354,13602,20160718,0.023
3447061,13602,20160703,0.09
6917674,8059,20160713,0.013
4119829,13602,20160726,0.023
2819863,4924,20160719,0.009
2300695,11799,20160725,0.007
4140823,2601,20160730,0.013
2442007,2149,20160701,0.16
2442007,2149,20160710,0.075
2442007,13624,20160701,0.101
2442007,7471,20160701,0.021
2442007,384,20160701,0.047
4898350,13602,20160720,0.024
3239191,10418,20160704,0.024
3239191,13602,20160724,0.014
3239191,9983,20160725,0.078
3110167,3429,20160702,0.101
3111703,13602,20160726,0.054
3899671,13602,20160723,0.046
4391470,3992,20160702,0.117
2878231,3992,20160704,0.066
2749207,8059,20160701,0.013
5761582,13602,20160704,0.025
2621719,9983,20160726,0.004
2621719,13602,20160723,0.036
3147031,3992,20160729,0.112
7346734,9977,20160713,0.04
7346734,4405,20160701,0.048
7346734,3429,20160711,0.109
7346734,9183,20160713,0.025
7346734,8059,20160711,0.037
7346734,10210,20160719,0.027
7346734,11270,20160712,0.047
4213294,13602,20160715,0.049
2369815,3611,20160702,0.05
6053422,9983,20160714,0.032
2240791,613,20160723,0.044
2240791,8866,20160731,0.124
2240791,8866,20160722,0.181
2240791,1540,20160731,0.028
3558679,8239,20160706,0.025
6594094,4700,20160707,0.18
3174679,8499,20160723,0.106
3053335,10438,20160702,0.007
3053335,13602,20160721,0.014
3844375,2978,20160726,0.226
5595694,2978,20160703,0.557
6646318,10418,20160705,0.117
6938158,785,20160725,0.093
7208494,2978,20160729,0.049
4132633,2978,20160728,0.045
4132633,13602,20160721,0.039
4362802,10438,20160719,0.02
5158450,13602,20160709,0.065
2186521,13602,20160718,0.015
5683762,3429,20160706,0.058
5683762,2978,20160706,0.063
5425714,13602,20160715,0.042
6215218,13602,20160715,0.141
3240217,9983,20160714,0.03
6227506,3429,20160704,0.033
6227506,8059,20160704,0.043
2724121,13602,20160719,0.05
2601241,13602,20160725,0.021
5729842,13602,20160716,0.016
3522841,13602,20160727,0.091
2737945,10438,20160722,0.074
3277081,9983,20160723,0.038
7084594,13602,20160718,0.023
5250610,9016,20160714,0.23
5250610,9016,20160719,0.063
5250610,9016,20160711,0.277
6313522,1904,20160723,0.036
3433753,9983,20160718,0.019
3433753,13602,20160712,0.039
2648857,7083,20160726,0.195
2648857,11184,20160701,0.02
2389273,9967,20160719,0.377
2389273,13602,20160727,0.129
2389273,6653,20160719,0.24
2129689,13602,20160725,0.016
5852722,13602,20160714,0.128
2926873,9559,20160722,0.293
5877298,2978,20160729,0.644
3988249,9983,20160721,0.292
3345691,10418,20160718,0.025
5928502,13602,20160728,0.02
2837275,9983,20160714,0.014
2837275,13602,20160728,0.018
2445595,10418,20160714,0.182
5691958,13320,20160728,0.246
6232630,8975,20160723,0.069
5203510,4277,20160702,0.144
5203510,8059,20160705,0.024
4181275,10438,20160720,0.009
4181275,13602,20160715,0.022
4450870,10418,20160718,0.109
4979254,13602,20160703,0.105
5781046,8912,20160713,0.2
2510107,9983,20160726,0.099
3691291,8426,20160719,0.037
2659099,13602,20160725,0.016
2659099,9983,20160721,0.029
2815771,9983,20160725,0.014
5633590,10418,20160710,0.029
5905978,9983,20160713,0.13
5905978,13602,20160713,0.128
2445085,2978,20160716,0.166
2445085,10418,20160707,0.063
3495709,13602,20160730,0.121
5432890,2002,20160718,0.185
3635485,13602,20160724,0.134
3113245,9983,20160714,0.067
7036474,4649,20160711,0.089
2475805,8059,20160715,0.011
3004189,5471,20160710,0.057
3004189,2911,20160727,0.094
7067194,2978,20160719,0.128
7067194,10418,20160719,0.019
2486557,13602,20160712,0.094
5767738,11200,20160703,0.036
5767738,2002,20160712,0.025
5767738,8059,20160717,0.028
5254714,12630,20160709,0.386
4735546,1699,20160702,0.368
6572602,13602,20160723,0.353
6578746,8059,20160711,0.015
2504989,785,20160731,0.156
5540410,1904,20160721,0.046
6852154,2978,20160722,0.052
3429661,1967,20160707,0.029
3563293,13602,20160723,0.061
3563293,9983,20160711,0.116
4508218,5933,20160729,0.015
2127133,13602,20160720,0.013
2127133,11986,20160721,0.034
2127133,9983,20160724,0.039
6879802,12913,20160705,0.408
6879802,12913,20160707,0.319
6385210,13602,20160715,0.052
2936605,10418,20160705,0.082
4827706,11576,20160711,0.056
4827706,8059,20160702,0.035
3987229,13602,20160724,0.015
3987229,9983,20160717,0.036
6974014,9983,20160711,0.02
3625759,13602,20160724,0.062
3891487,13602,20160712,0.031
4161823,785,20160726,0.117
7020094,13602,20160711,0.047
7020094,3992,20160731,0.181
5453374,13602,20160729,0.026
3120415,5840,20160729,0.049
5195326,10438,20160711,0.108
6771262,9983,20160726,0.005
4691518,6574,20160719,0.151
5484094,8,20160707,0.555
3270943,8059,20160710,0.01
3536671,10418,20160712,0.018
2762527,10438,20160730,0.172
2896159,13602,20160725,0.26
2896159,9983,20160703,0.009
2112799,2978,20160717,0.047
3166495,13602,20160728,0.02
3166495,9983,20160721,0.028
5548606,3429,20160703,0.071
5548606,9983,20160712,0.009
2648863,1904,20160720,0.06
2648863,11894,20160720,0.211
2648863,11894,20160725,0.097
4513342,9063,20160725,0.22
4513342,3777,20160725,0.18
4513342,864,20160721,0.095
3046687,9983,20160714,0.01
2129695,13602,20160711,0.022
2138911,8306,20160727,0.037
2138911,9983,20160728,0.05
2138911,8059,20160728,0.067
2138911,13602,20160725,0.015
3194143,13602,20160716,0.01
3194143,8059,20160712,0.029
3194143,9983,20160712,0.007
5100094,11799,20160727,0.019
3341599,13602,20160706,0.015
4853314,13602,20160727,0.084
4853314,9983,20160711,0.006
4853314,8059,20160728,0.052
5378626,8224,20160721,0.028
2563873,13602,20160706,0.02
4142881,9983,20160728,0.005
6201922,13602,20160704,0.025
3907873,13602,20160704,0.219
2597665,9983,20160706,0.01
5986882,8499,20160730,0.097
2993953,2601,20160720,0.022
2993953,13602,20160729,0.183
7301698,2978,20160722,0.036
4429378,4405,20160716,0.012
2218273,9983,20160727,0.079
2218273,13602,20160724,0.03
6272578,9983,20160728,0.102
3671329,3429,20160726,0.035
3671329,8059,20160712,0.019
4463170,13602,20160703,0.312
4463170,8012,20160728,0.067
2757409,13602,20160723,0.029
3818785,11894,20160720,0.07
3818785,11894,20160713,0.253
3818785,1904,20160713,0.077
6330946,3102,20160724,0.037
6330946,3102,20160716,0.11
2649889,1904,20160704,0.028
3178273,2978,20160719,0.091
2921761,2601,20160713,0.296
6367810,13602,20160710,0.018
4272706,2978,20160705,0.073
4804162,10438,20160720,0.27
3586849,13662,20160711,0.493
3720481,2601,20160705,0.348
2811169,613,20160720,0.582
3602209,3429,20160729,0.511
3602209,13602,20160726,0.181
3602209,9983,20160727,0.882
2821411,13602,20160728,0.033
7248454,13602,20160723,0.015
6471238,2601,20160728,0.058
6744646,13181,20160716,0.187
3111715,13602,20160718,0.699
6508102,3992,20160726,0.047
6787654,13602,20160727,0.01
6787654,9983,20160705,0.035
6787654,3429,20160705,0.088
5755462,8059,20160704,0.033
7076422,9227,20160731,0.014
3804451,2978,20160702,0.142
6317638,807,20160723,0.076
5012038,10438,20160703,0.105
5012038,13602,20160727,0.049
2644771,2978,20160706,0.044
6600262,11894,20160721,0.026
6600262,1904,20160721,0.029
5297734,10418,20160724,0.024
2783011,8224,20160731,0.036
5838406,2096,20160727,0.517
5838406,2096,20160717,0.499
5841478,13602,20160715,0.577
2921251,8059,20160701,0.431
2921251,3429,20160701,0.444
2798371,2978,20160714,0.525
2798371,13602,20160714,0.401
3325219,10438,20160701,0.019
3325219,10418,20160702,0.023
6391366,8012,20160722,0.033
5356102,13602,20160727,0.09
2552611,3438,20160723,0.062
7210570,11986,20160714,0.03
6691402,9983,20160703,0.117
2166565,2978,20160713,0.065
3479845,10418,20160717,0.087
3479845,2978,20160724,0.043
5911114,8059,20160717,0.023
2449189,2978,20160729,0.073
2449189,10438,20160705,0.012
2449189,10418,20160702,0.05
4378186,12807,20160729,0.098
4378186,12807,20160725,0.365
4378186,9983,20160724,0.009
7262794,2978,20160707,0.08
5183050,4811,20160703,0.344
5183050,4811,20160704,0.064
4925002,13602,20160715,0.026
6242890,13602,20160705,0.016
2741029,8182,20160706,0.341
3005221,1904,20160718,0.478
5256778,3780,20160711,0.492
5256778,10438,20160730,0.569
5256778,2978,20160716,0.151
4071205,10418,20160728,0.06
4998730,2978,20160724,0.09
2109733,1613,20160705,0.013
2909989,9983,20160722,0.005
3965221,13602,20160723,0.03
3707173,9983,20160718,0.033
4832842,2978,20160730,0.684
3206437,4138,20160728,0.153
2967847,5743,20160722,0.039
2577703,10438,20160704,0.046
3889447,5743,20160703,0.09
5458510,13602,20160728,0.093
5228110,5235,20160728,0.122
6549070,8059,20160703,0.046
4453966,13602,20160711,0.262
4453966,1499,20160711,0.086
4453966,1499,20160705,0.073
4453966,1499,20160715,0.06
3542311,8059,20160705,0.037
4994638,2978,20160724,0.08
4994638,10418,20160709,0.126
4994638,13602,20160724,0.018
2771239,8059,20160731,0.022
6082126,3095,20160727,0.112
6082126,10418,20160704,0.147
2261287,8182,20160705,0.173
2935591,11799,20160712,0.056
4561486,10418,20160711,0.013
4561486,2978,20160720,0.346
6933070,13602,20160713,0.193
2683687,13602,20160724,0.412
4904530,9983,20160710,0.376
2720041,11894,20160723,0.183
2720041,1904,20160723,0.198
2855209,10446,20160717,0.445
2855209,9983,20160718,0.386
3119401,13602,20160703,0.194
4947538,13602,20160726,0.42
4947538,9983,20160719,0.214
2875177,8059,20160729,0.185
2101033,13602,20160710,0.047
3412777,8596,20160722,0.033
4213330,9280,20160708,0.16
4766290,13602,20160724,0.085
4244050,2601,20160718,0.014
2385193,10418,20160702,0.094
2385193,13602,20160706,0.072
4781650,4277,20160723,0.02
4781650,8059,20160712,0.028
4781650,3429,20160712,0.096
3448105,9983,20160701,0.023
3057961,9983,20160702,0.003
2409769,13602,20160726,0.051
2409769,9983,20160705,0.012
3601705,8059,20160703,0.065
3214123,10438,20160726,0.052
3214123,13602,20160726,0.061
6952534,10418,20160724,0.018
6430294,13602,20160727,0.018
6430294,9983,20160715,0.205
3229483,9983,20160716,0.11
3760939,8446,20160714,0.691
2845483,13602,20160714,0.218
4158763,10418,20160711,0.465
7272022,10438,20160718,0.203
5444182,11799,20160718,0.191
4396630,8059,20160726,0.258
4396630,13602,20160713,0.041
4396630,9983,20160721,0.037
4396630,360,20160704,0.134
4396630,9288,20160707,0.04
3650347,13602,20160724,0.162
5468758,13072,20160710,0.312
5468758,13072,20160715,0.084
5468758,5647,20160708,0.261
3654955,13602,20160704,0.016
3654955,9983,20160704,0.014
6003286,10446,20160708,0.11
6528598,13602,20160722,0.023
3529003,1271,20160706,0.014
4713046,1092,20160726,0.058
4716118,1904,20160729,0.019
2625835,10438,20160703,0.011
3946795,2978,20160711,0.033
4498006,3095,20160714,0.028
2381611,12509,20160721,0.039
2381611,13602,20160729,0.014
2266411,2978,20160705,0.047
3318571,7660,20160709,0.092
2807083,13602,20160729,0.116
6687322,9983,20160704,0.071
2176813,13602,20160714,0.015
6450778,10418,20160719,0.026
2576173,6017,20160716,0.019
2970925,5178,20160726,0.294
2970925,5178,20160723,0.235
2970925,5178,20160721,0.289
2970925,5178,20160727,0.236
2970925,5178,20160720,0.231
2970925,5178,20160728,0.102
2970925,4727,20160702,0.312
2970925,5178,20160711,0.408
2970925,4727,20160714,0.242
2970925,4727,20160729,0.21
2970925,5178,20160725,0.354
2970925,5178,20160722,0.238
5452378,13602,20160726,0.045
2737453,2601,20160717,0.021
2737453,13602,20160728,0.022
6005338,13602,20160724,0.021
6005338,11799,20160716,0.022
3791149,8306,20160717,0.231
3791149,8306,20160721,0.048
5492314,10418,20160705,0.007
2748205,3159,20160723,0.226
2748205,3159,20160727,0.067
5234266,13602,20160714,0.007
5234266,2978,20160711,0.047
3666733,10901,20160707,0.047
3414829,4903,20160711,0.012
6834778,13602,20160706,0.334
2631469,10489,20160719,0.104
4076845,7557,20160730,0.029
4076845,825,20160730,0.025
2374957,9983,20160711,0.026
6079066,10418,20160706,0.032
2391853,10523,20160714,0.052
6361690,13602,20160726,0.013
4828762,13602,20160703,0.276
4828762,6673,20160717,0.311
2287405,13602,20160714,0.562
2287405,2978,20160729,0.467
3336493,13602,20160713,0.508
3729709,4893,20160724,0.482
2305327,10438,20160710,0.021
3484975,13602,20160703,0.03
5159518,2978,20160731,0.046
4024111,1895,20160708,0.052
3643183,9565,20160716,0.035
4437598,11239,20160730,0.011
2228527,10086,20160707,0.259
3016495,1298,20160712,0.089
3672367,11799,20160714,0.083
7359070,11093,20160725,0.353
7359070,11093,20160729,0.15
2372911,11541,20160730,0.077
2372911,13602,20160728,0.083
5270110,13602,20160723,0.073
2505007,13865,20160701,0.069
4079407,13602,20160705,0.191
2901295,13602,20160723,0.09
2910511,13602,20160723,0.023
3435823,8951,20160715,0.028
3309871,8,20160723,0.277
6111838,13602,20160714,0.018
3454255,10418,20160701,0.028
2144047,10418,20160705,0.026
2408239,9983,20160722,0.02
2408239,13602,20160729,0.03
6661726,11799,20160725,0.03
6661726,13602,20160728,0.014
2959153,13602,20160724,0.089
2836273,13602,20160726,0.02
5674594,2978,20160728,0.067
4158769,13602,20160724,0.014
4648546,1442,20160706,0.024
2330929,9170,20160724,0.191
2330929,9170,20160726,0.073
2330929,9170,20160722,0.287
2330929,9170,20160721,0.346
3383089,8375,20160723,0.028
2204977,2760,20160714,0.351
2204977,13444,20160707,0.329
6543970,13602,20160714,0.027
3799345,13602,20160722,0.052
5763682,13602,20160713,0.089
5502562,13602,20160727,0.151
2621233,13320,20160726,0.261
2900785,2939,20160724,0.115
4249186,13602,20160723,0.083
6608482,13320,20160720,0.264
5825122,13602,20160718,0.376
4105009,5428,20160713,0.229
3974449,9955,20160727,0.227
3974449,9955,20160726,0.521
4114225,13602,20160706,0.022
4899430,13602,20160726,0.018
4899430,9983,20160702,0.009
3763507,10418,20160701,0.024
2457907,13602,20160724,0.014
2198323,10438,20160721,0.006
3775795,13602,20160726,0.018
4933222,3738,20160725,0.098
3127603,1540,20160726,0.035
3522355,5428,20160710,0.048
4047667,9983,20160727,0.021
4976230,11535,20160705,0.23
5781094,1904,20160731,0.046
3556147,4491,20160729,0.058
3556147,11799,20160731,0.023
3957043,3429,20160704,0.079
4770406,13602,20160703,0.016
4770406,10418,20160703,0.03
4770406,10438,20160705,0.009
4770406,5895,20160723,0.138
4825702,11941,20160705,0.037
7194214,10418,20160726,0.013
4336234,11799,20160727,0.01
2964277,9983,20160713,0.009
2964277,13602,20160724,0.03
6978154,3992,20160723,0.073
3491125,7375,20160730,0.019
3491125,2002,20160703,0.048
2451253,10418,20160713,0.051
2451253,10438,20160719,0.114
2451253,2978,20160726,0.06
4024117,13602,20160722,0.023
3511093,160,20160701,0.022
3511093,8291,20160701,0.363
4168501,9983,20160702,0.024
2339125,10438,20160712,0.049
2339125,3992,20160714,0.063
2339125,9983,20160705,0.018
2339125,13602,20160702,0.06
5995114,12619,20160718,0.035
3793717,3915,20160707,0.032
3793717,13234,20160707,0.157
2755381,13602,20160727,0.02
5251690,9983,20160729,0.069
4204138,11510,20160701,0.057
2497333,846,20160709,0.044
2497333,846,20160703,0.066
5273194,11799,20160716,0.009
3959605,13602,20160724,0.051
3701557,2978,20160731,0.048
3701557,10438,20160702,0.034
2916661,13602,20160728,0.008
3311413,13602,20160718,0.085
3590965,10418,20160720,0.093
5887594,8450,20160724,0.053
5887594,3992,20160708,0.087
6166126,2978,20160723,0.096
6166126,10418,20160710,0.053
6166126,10438,20160729,0.081
5643886,2978,20160731,0.075
5643886,10418,20160704,0.028
3085111,4727,20160714,0.106
5398126,9983,20160724,0.02
5398126,13602,20160724,0.086
5398126,3429,20160703,0.038
5398126,8059,20160701,0.021
6719086,12913,20160701,0.807
2731831,8059,20160706,0.061
2731831,3429,20160703,0.086
5201518,8059,20160731,0.061
5201518,9983,20160731,0.024
3914551,11535,20160718,0.054
3390775,10438,20160704,0.418
3390775,10418,20160703,0.419
5997166,13398,20160722,0.255
5742190,10438,20160721,0.429
5742190,13602,20160702,0.398
3009847,10418,20160717,0.529
3009847,13602,20160716,0.007
3009847,2978,20160726,0.059
7336558,13602,20160716,0.023
7336558,9967,20160703,0.062
7336558,9477,20160703,0.048
6030958,13602,20160723,0.058
2363191,10418,20160710,0.108
3676471,13398,20160715,0.17
3678007,12167,20160722,0.391
3678007,12167,20160723,0.264
2633527,8375,20160721,0.414
5278318,13602,20160704,0.019
2140471,9983,20160725,0.005
5594734,10418,20160702,0.035
5594734,9983,20160702,0.019
5594734,5035,20160702,0.067
5594734,1904,20160707,0.075
4553326,10418,20160711,0.306
5865070,6167,20160709,0.052
3851575,364,20160725,0.085
2542903,10418,20160704,0.049
2418487,13602,20160718,0.073
3605305,5669,20160716,0.146
